timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1747503145.036572364,-0.07137277705594898,1.0769820595532655,9.824623886346817,-0.0004354979360466078,-0.005120540450936164,0.0016469202742368301
1747503145.048957407,-0.08699396084994078,1.0995338932424785,9.81709033370018,0.00011883264052312747,-0.002010914968267353,0.0028109485854501967
1747503145.056482699,-0.04527814737986773,1.1106437491625547,9.804089049696923,0.0021880739575551185,-0.0017981254063152822,0.002717372022721863
1747503145.066516617,-0.05565603696741164,1.0721564255654812,9.828205890655518,0.002944224713697801,-0.0040097487039060485,0.002042838311463052
1747503145.076434743,-0.08028226177208125,1.0625118087977172,9.815304594039917,0.0010915904596003742,-0.005518216460563596,0.0022761481277851314
1747503145.086447369,-0.08642826100811363,1.0765476114302874,9.798825970888139,0.0006582457764199943,-0.002715081808214125,0.0019008036601655847
1747503145.096392037,-0.047140197772532706,1.0806229745596647,9.802237236499787,0.0014212315459033384,-0.0032410074896059614,0.002195818450811015
1747503145.106351579,-0.08059580043889583,1.0732899083197118,9.846839797496797,0.002402125270095912,-0.00429941064479015,0.0026762977043195695
1747503145.116372372,-0.08994831223972143,1.0518437100201845,9.820132055282594,0.0017482941253090768,-0.0033435951075539306,0.0022985925420501547
1747503145.126424081,-0.061005389615893364,1.0509981295466424,9.771810665130616,-0.00021181935468190098,-0.002273108379072158,0.0020349108559193753
1747503145.136393249,-0.05651203736197204,1.074443198516965,9.833277765512467,-0.00010545765190910227,-0.0034786576863413544,0.0018542239584102306
1747503145.146400917,-0.07950837364420295,1.0749203313142062,9.823055663108827,0.000984775983682042,-0.003998144967738464,0.002258546297455389
1747503145.156518834,-0.05932172955013812,1.0620060246437788,9.772545075416565,0.0014215245196306796,-0.0024903669281913557,0.0020236616010570426
1747503145.166457960,-0.05560714876279235,1.05700380474329,9.807374015450478,0.0009878875129087715,-0.0024654520679112286,0.00245895359074738
1747503145.176404670,-0.06503616772592068,1.0822737166285514,9.830269957780839,0.0006600542032402937,-0.001945594050563542,0.002055479094002384
1747503145.186443837,-0.05577650331426412,1.0704985206574202,9.79917388021946,0.00175129837387666,-0.0024525154508269788,0.002677689362033731
1747503145.196424672,-0.04744687509723008,1.0595515827834607,9.79999307513237,0.001531582252421456,-0.002689525344573722,0.0023375485550736694
1747503145.206599464,-0.06297326090745628,1.067436480000615,9.797598640322686,-0.0007554339913024231,-0.002581616605932098,0.002341538095222284
1747503145.216457215,-0.04091870550066233,1.1000094180554152,9.827653913497926,-0.00021224473875006123,-0.0028119732782914968,0.0021111894851669664
1747503145.226452633,-0.03516247115330771,1.0801703269779683,9.794894887804986,0.001966521451289656,-0.003978817544261,0.002586468552543086
1747503145.236435217,-0.06665850054938346,1.0726958312094212,9.784731842279434,0.002184856057929381,-0.003972428038239411,0.0026956547762701072
1747503145.246439968,-0.047835180466063325,1.069300645440817,9.813510668277742,0.00011279654300019923,-0.002939689277540585,0.0017781877184337284
1747503145.256438011,-0.035145368047524245,1.0965240389853717,9.801835532784462,0.0006554270908834436,-0.0034971331063294543,0.001528239907231109
1747503145.266418554,-0.04972018118016422,1.1034368366003038,9.817386202812195,0.002618360946894086,-0.00378556515572967,0.0021644849561848764
1747503145.276409596,-0.042913684118539096,1.0681592689454555,9.793765205740929,0.0026177211640540862,-0.003580073149305634,0.0019596632913340514
1747503145.286431556,-0.05101165296044201,1.0664689119905233,9.816160626411438,0.0005503686368088827,-0.003555957757501181,0.0023931381417141954
1747503145.296442140,-0.04144432907458395,1.0916036801040172,9.820153105258942,-0.00010412807068543765,-0.003568842879869041,0.0021745234350262262
1747503145.306416849,-0.05229357733391225,1.0945446103066208,9.783809151649475,0.0015279659189295076,-0.004228498779280286,0.0020281972972885838
1747503145.316401184,-0.07130654363427312,1.0780398939549924,9.825685740709305,0.0028363203963197056,-0.003997238088566482,0.0022606053058880217
1747503145.326529601,-0.06580177382100375,1.069979580268264,9.824525653123857,0.0010946741608743066,-0.0031321393367786635,0.0022019881940278066
1747503145.336515977,-0.05680161158088595,1.08613689891994,9.811001043319703,-0.0010847562264826884,-0.0029339926095213373,0.0018857993221588077
1747503145.346487187,-0.06578857190441341,1.1025442591309549,9.81844220995903,0.0002224821094316102,-0.0033569054514434975,0.002079008538352154
1747503145.356528396,-0.06822047457564623,1.0954526828974487,9.833853131532669,0.0016369599477302037,-0.004761028267937679,0.0022135412157019765
1747503145.366501647,-0.07093853449914604,1.0841300614178182,9.810099402666092,0.001857660450506301,-0.0036580650181705,0.0024970024645245862
1747503145.376439898,-0.06112782482989133,1.080817248299718,9.822419486045838,0.0002266036698095562,-0.0018116494012630033,0.0024973038906674965
1747503145.386444357,-0.05653647232800722,1.090225272104144,9.830205638408662,5.158543762942524e-06,-0.003350729466442901,0.0021877103736484844
1747503145.396435983,-0.07107074095867574,1.098282516002655,9.795954988002778,0.001639352891596397,-0.004517842129116013,0.0026623837279212063
1747503145.406564401,-0.08570836826227606,1.0718015726655723,9.820532004833222,0.002510057675501129,-0.0031377265135070008,0.0020946181993508413
1747503145.416459777,-0.06829109340906143,1.0780694223940372,9.843809770345688,0.0010965359029312728,-0.002041845867838077,0.0022673188645188132
1747503145.426446445,-0.04933653987944126,1.0775057508051396,9.799940450191498,0.0006569428040507269,-0.003478286820353615,0.0018550720607847177
1747503145.436439529,-0.07536468488629908,1.077581472247839,9.78253913640976,0.0017469383578517933,-0.004427604140500311,0.00234220570601508
1747503145.446450405,-0.09555989423766732,1.0741131962835788,9.843064835071564,0.002078041842085374,-0.002452354984968328,0.0026780526858660395
1747503145.456514364,-0.0440763664059341,1.0493747963011266,9.796597012281419,0.001206168154126017,-0.0027798697035884322,0.002657484447783031
1747503145.466450574,-0.059527483019046486,1.07441367007792,9.815153735876084,0.00098389914309462,-0.00422248326013834,0.002136535938789768
1747503145.476411283,-0.08045112753286958,1.075720303505659,9.837012966871262,0.0016403638004984613,-0.002477696107067463,0.0022417920493514832
1747503145.486436742,-0.03413345484528691,1.0647322158515453,9.769113929271699,0.0012017275150603376,-0.004222378190110957,0.002136778198023695
1747503145.496584993,-0.07197293435689062,1.0674041741341354,9.814056798219681,0.0006565175175104387,-0.004017150419201328,0.0019313505599951465
1747503145.506504869,-0.0765388514706865,1.0744641754031181,9.815209869146347,0.0007680381683804824,-0.0024906862994627053,0.0020229346933181
1747503145.516471120,-0.0431118590477854,1.0811106323450805,9.793510851860047,0.0012051582855212536,-0.002792432853941691,0.002439596258722517
1747503145.526514663,-0.052703636172227564,1.07175786472857,9.786449169516564,0.0015289761776457588,-0.004215935368852702,0.0022460856163862603
1747503145.536599331,-0.08454177564941347,1.074375005364418,9.83072370171547,0.0005519109425759181,-0.0023629182853485762,0.0023560577847240452
1747503145.546481582,-0.02751535004703328,1.074483982846141,9.783016853928567,0.0005492252850567088,-0.003356745765807823,0.0020793718621844627
1747503145.556488666,-0.05489092879928649,1.0847369293123483,9.804042856693268,0.00109206860624726,-0.004658549100983319,0.00211052486522891
1747503145.566438000,-0.07893729253672063,1.084098047912121,9.826614278554917,0.00087836137203871,-0.0031133994212018327,0.0025285780883474887
1747503145.576417668,-0.03203143335180357,1.082230081781745,9.796185368299485,0.000769739639634542,-0.002362811394800918,0.0023562999139208093
1747503145.586426211,-0.03987282134592533,1.084656749367714,9.820830212831497,0.0012019141183886707,-0.004113347490830407,0.00214331100499847
1747503145.596402378,-0.05011802025139332,1.080964817404747,9.80807743549347,0.0012024722378905564,-0.0037862603344009376,0.0021629104662200973
1747503145.606515338,-0.055474220537580554,1.0752444863319397,9.812434780597687,8.243031863300368e-06,-0.0029922318333870323,0.002752030047447072
1747503145.616597672,-0.04362038408406079,1.0890586064010859,9.792948934435845,0.0003296415414330333,-0.0038055331422701096,0.0018351092757307819
1747503145.626453090,-0.057909791423007846,1.1006320003420116,9.802807924747468,0.0010966953284926222,-0.0031070106954032197,0.002637764052000185
1747503145.636433341,-0.04940227080602199,1.0925728560984136,9.801810974478721,0.002404810797577959,-0.0033055831643309034,0.0029529837568963145
1747503145.646450633,-0.05384870829060674,1.0690408097952604,9.826128959655762,0.0022916425758577534,-0.004639115307106846,0.002438689119476209
1747503145.656491551,-0.06843990504741669,1.075581870675087,9.85263321876526,-0.00032014882856312195,-0.002799461102505978,0.0023289562195176108
1747503145.666517885,-0.04007148963399232,1.097894553244114,9.790666766166687,0.0003302797638270816,-0.0040110267091400965,0.002039930940581607
1747503145.676487636,-0.08026858476921916,1.09479026645422,9.839133167266846,0.0026148489032065438,-0.004682930548822455,0.0016764443017453683
1747503145.686516304,-0.08444744361564517,1.0599943631887436,9.805949048995972,0.002075782056273685,-0.0029073173061339107,0.002325088134078866
1747503145.696539138,-0.05467979863286019,1.0716706681251527,9.837209433317184,-0.0009752568732681227,-0.003460239742779125,0.0021800872050652953
1747503145.706472723,-0.08611302299425007,1.0975900594890118,9.818023549318314,3.2972134056651133e-06,-0.004441022415234837,0.0021223795731203157
1747503145.716518015,-0.07500401217956096,1.0829845918715,9.82477240562439,0.0019671859411905497,-0.0030101189652515224,0.002427378487073128
1747503145.726539392,-0.05982120510656387,1.0696389068663121,9.818849176168442,0.0016369332901118704,-0.003907640663013754,0.0019389738586154982
1747503145.736477059,-0.08744944981299341,1.0759750228375198,9.823670790195466,0.00022086018841177205,-0.004017361599553393,0.0019308659114901305
1747503145.746522644,-0.07985560689121485,1.0855273266881704,9.816668164730073,-0.00010476632558877658,-0.003363346192107151,0.0019697011199895885
1747503145.756519228,-0.05377857367973775,1.0867102915048599,9.78626264333725,0.0014201683620619083,-0.0035743770014350367,0.002067274634984805
1747503145.766498021,-0.08522379853762686,1.0793492317199707,9.847933226823807,0.0026168436732808514,-0.0038044135223001103,0.001837653062705593
1747503145.776519980,-0.05991674769669771,1.0683240142464638,9.795824010372163,0.0009869302443362804,-0.002157210417234622,0.002151720378266748
1747503145.786447439,-0.035501643922179936,1.0746235851198436,9.802532520890237,0.001202339599984703,-0.003574483891982695,0.0020670323757508787
1747503145.796394732,-0.08318922330625356,1.080093728452921,9.826144162416458,0.0015294813720224659,-0.004209653273527423,0.0023550297109165173
1747503145.806474441,-0.06932133169379086,1.0778119987249375,9.821791495084764,0.001314497823062982,-0.002253515679782986,0.0023634386940733078
1747503145.816458192,-0.018834089466836304,1.069255402609706,9.77920329988003,0.0006618623049676866,-0.003203688384385275,0.00284863439546942
1747503145.826439902,-0.06857260029762983,1.073609239384532,9.835553501844407,-0.00021641948432751126,-0.004678033349278881,0.0017822388961974164
1747503145.836517861,-0.06560310096479953,1.0895645367354154,9.800737425684929,0.000879372020866449,-0.003100834710402623,0.002746466017333678
1747503145.846452029,-0.03127513483632356,1.0785712596774102,9.767087284326553,0.002622878697997188,-0.0028756420738444556,0.0028704145799078743
1747503145.856462321,-0.045618300014175474,1.0728468355536462,9.805857247710229,0.002404493506901211,-0.0032028340402269827,0.0028505722092665078
1747503145.866428864,-0.05365420157555491,1.0721571564674377,9.828314648866654,0.0004411884598099225,-0.003132457407678387,0.002201261026214539
1747503145.876430115,-0.05254211140796543,1.0742738485336305,9.79558310508728,0.0009853080307328263,-0.0028176686459391183,0.0020035780114790497
1747503145.886580699,-0.0405225931853056,1.074249728769064,9.813206613063812,0.001421550136951712,-0.0033437560935612315,0.0022982294782921712
1747503145.896535284,-0.06369632394053042,1.0715527736395598,9.834707994461061,0.0008758618627177648,-0.003998197502752155,0.0022584251028198443
1747503145.906453993,-0.06379211777821184,1.0703810647130012,9.796729159355165,0.0006586446654162744,-0.0033504113955431774,0.002188437281387427
1747503145.916520577,-0.04063060222193599,1.0727632203698159,9.787176563143731,0.000767054047133914,-0.0033566388752601646,0.0020796141214183893
1747503145.926488870,-0.06671152748633176,1.071380061507225,9.831535295248033,0.0006596557043555013,-0.0033378448642236913,0.002406325210373616
1747503145.936433538,-0.06437076828908175,1.0770707910507917,9.809054505228996,0.0008780958361526777,-0.0026898454960680466,0.0023368219074090518
1747503145.946450247,-0.044390128911472856,1.0767073135077954,9.7862012475729,0.0021850950662342427,-0.003542594098374947,0.0026128429499362527
1747503145.956434290,-0.08548893322236836,1.0588496245443821,9.855701837539673,0.001199573839573331,-0.004035729348770858,0.001605123989507773
1747503145.966406374,-0.059225442353636026,1.079302892535925,9.81345921278,-0.0003234195232768755,-0.0032669878743964453,0.001758103738744248
1747503145.976423375,-0.048157727499492466,1.0968052169680595,9.771203139424324,0.0010920155510849184,-0.002951772330689519,0.0015613897609444655
1747503145.986446209,-0.07118656150996686,1.0799840931594373,9.824807488918305,0.001747549402478858,-0.00377971192296665,0.002272460013779427
1747503145.996432585,-0.07792416192591191,1.068001832664013,9.841691908836365,0.0010936109770328765,-0.0034655083284590884,0.00207344450823876
1747503146.006440253,-0.05860574256163091,1.0734710258245468,9.781235792040825,-0.0006487263409131683,-0.002715721330979799,0.0018993502347991874
1747503146.016548837,-0.07037576283328235,1.0931933918595313,9.811657100915909,-0.0002119256925716184,-0.00291471954157784,0.002213600772722448
1747503146.026549213,-0.07890380809083582,1.084412335753441,9.849578633308411,0.0016390067326695517,-0.0035617082609057456,0.002285405473390734
1747503146.036495339,-0.07695281149819494,1.0678883235901595,9.804829307198524,0.0007678518901450557,-0.004627297009620969,0.0026548813638620737
1747503146.046500090,-0.08121280959807337,1.0800377413630486,9.790338152647019,-0.00042919614009119403,-0.0025877379753244025,0.0022329573245243356
1747503146.056626175,-0.0642867054278031,1.0940528594702483,9.861922105550766,0.00011518972255874971,-0.002696501058124318,0.002227029970578633
1747503146.066562092,-0.06221059212461114,1.0953689946234226,9.850141135454178,0.0013096319624755954,-0.0042348875050788985,0.0019190110735615624
1747503146.076564802,-0.05510670019313693,1.0816209480911494,9.766940519213676,0.0018568626725137408,-0.004414987934984711,0.002560214829636814
1747503146.086550303,-0.08021995238028468,1.063369376063347,9.83032024383545,0.00011404637080657579,-0.0024972885462823096,0.0019132639511232254
1747503146.096483595,-0.055080789718776946,1.081391225606203,9.83276204109192,-0.0010831883033946205,-0.0025943391818467063,0.0021232861922179736
1747503146.106346596,-0.047598870727233594,1.1056682071834802,9.786713463664055,0.0006566772031461134,-0.005082314206469169,0.002301795877513681
1747503146.116444389,-0.05958930818829686,1.0896811886876823,9.803071634173394,0.0025120779328593064,-0.003112598652354532,0.002530394707509032
1747503146.126427265,-0.06761298998259008,1.072894855812192,9.840551701784134,0.0013157478703070705,-0.0018111162488963371,0.0024985150567999673
1747503146.136396141,-0.034281046791002155,1.0779401989281179,9.825736026763916,0.000552362951753121,-0.0026774415112018127,0.0025543467726372574
1747503146.146405267,-0.031216233274899426,1.0953533533215523,9.798990862369537,0.000983659614641108,-0.004652318760448754,0.00221934763508646
1747503146.156445018,-0.08253140240907669,1.0907583189010621,9.820816179513931,0.0015296677152764739,-0.0020730426934063213,0.0017230830403725435
1747503146.166421769,-0.028151915401685983,1.080230260938406,9.796284186244012,0.0012050515250107577,-0.003434044536596023,0.0026182857854141024
1747503146.176365853,-0.04162662515882403,1.0888019136339426,9.806010444760323,0.0010900750715259972,-0.005537061966316459,0.0019493157141571976
